Image Title,Metadata Key,Metadata Value,Depicts Statement
File:Dan Hadani collection (990044396630205171).jpg,ObjectName,"<div class=""fn"">
Fire in the al-Aqsa mosque</div>",
File:Dan Hadani collection (990044396630205171).jpg,CommonsMetadataExtension,1.2,
File:Dan Hadani collection (990044396630205171).jpg,Categories,"Al-Aqsa Mosque fire, 1969|Content media by years - Supported by Wikimedia Israel - Unsorted|Dan Hadani collection|Dan Hadani collection/batch1|Files from the National Library of Israel|GLAM National Library of Israel|Images donated as part of the collaboration project between National Library of Israel and Wikimedia Israel|Information field template with formatting|Items with VRTS permission confirmed|National Library of Israel/Dan Hadani collection|Supported by Wikimedia Israel|Uploaded with pattypan",
File:Dan Hadani collection (990044396630205171).jpg,Assessments,,
File:Dan Hadani collection (990044396630205171).jpg,Artist,"<div class=""fn value"">
<p><a href=""https://www.wikidata.org/wiki/Q47454108"" class=""extiw"" title=""d:Q47454108""><span title=""Israeli photo agency"">Israel Press and Photo Agency</span></a> (I.P.P.A.) photographer
</p>
</div>",
File:Dan Hadani collection (990044396630205171).jpg,ImageDescription,Shooting in the al-Aqsa mosque/a fire in the al-Aqsa mosque.,
File:Dan Hadani collection (990044396630205171).jpg,DateTimeOriginal,"1969<div style=""display: none;"">date QS:P571,+1969-00-00T00:00:00Z/9</div>",
File:Dan Hadani collection (990044396630205171).jpg,Credit,"This image is available from <a href=""https://en.wikipedia.org/wiki/National_Library_of_Israel"" class=""extiw"" title=""en:National Library of Israel"">National Library of Israel</a> under the digital ID. <span class=""plainlinks""><a rel=""nofollow"" class=""external text"" href=""https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL990044396630205171/NLI""><span class=""submit ui-button ui-widget ui-state-default ui-corner-all ui-button-text-only ui-button-blue ui-button-large"" role=""button""><span class=""ui-button-text"">990044396630205171</span></span></a></span> (004439663)",
File:Dan Hadani collection (990044396630205171).jpg,Permission,"<table class=""messagebox layouttemplate"" style=""margin:0.3em 0;width:100%;"" lang=""en"" dir=""ltr""><tbody><tr><td width=""70""><span typeof=""mw:File""><span title=""VRT Wikimedia""><img alt=""VRT Wikimedia"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Permission_logo_2021.svg/75px-Permission_logo_2021.svg.png"" decoding=""async"" width=""75"" height=""48"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Permission_logo_2021.svg/113px-Permission_logo_2021.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Permission_logo_2021.svg/150px-Permission_logo_2021.svg.png 2x"" data-file-width=""935"" data-file-height=""600""></span></span>
<p><span class=""layouttemplateargs"" style=""display:none;speak:none;"" title=""template=PermissionTicket 1%3Dhttps%3A%2F%2Fticket.wikimedia.org%2Fotrs%2Findex.pl%3FAction%3DAgentTicketZoom%26TicketNumber%3D2020052410005395 2%3D2020052410005395""> </span>
</p>
</td>
<td>This work is <a href=""https://freedomdefined.org/Definition"" class=""extiw"" title=""freedomdefined:Definition"">free</a> and may be used by anyone for any purpose. If you wish to <b><a href=""//commons.wikimedia.org/wiki/Commons:Reusing_content_outside_Wikimedia"" title=""Commons:Reusing content outside Wikimedia"">use this content</a></b>, you do not need to request permission as long as you follow any licensing requirements mentioned on this page.
<p>The Wikimedia Foundation has received an e-mail confirming that the copyright holder has approved publication under the terms mentioned on this page. This correspondence has been <b><span style=""background:transparent;color:#0f7f1f;font-weight:400;"" title=""transparent"">reviewed</span></b> by a <a href=""//commons.wikimedia.org/wiki/Template:PermissionTicket/Users"" title=""Template:PermissionTicket/Users"">Volunteer Response Team (VRT) member</a> and stored in our <a href=""//commons.wikimedia.org/wiki/Commons:Volunteer_Response_Team"" title=""Commons:Volunteer Response Team"">permission archive</a>. The correspondence is available to trusted volunteers as <b><a href=""https://ticket.wikimedia.org/otrs/index.pl?Action=AgentTicketZoom&amp;TicketNumber=2020052410005395"" class=""extiw"" title=""ticket:2020052410005395"">ticket #2020052410005395</a></b>.
</p><p><small>If you have questions about the archived correspondence, please use the <a href=""//commons.wikimedia.org/wiki/Commons:Volunteer_Response_Team/Noticeboard"" title=""Commons:Volunteer Response Team/Noticeboard"">VRT noticeboard</a>.</small>
<small>Ticket link: <a class=""external free"" href=""https://ticket.wikimedia.org/otrs/index.pl?Action=AgentTicketZoom&amp;TicketNumber=2020052410005395"">https://ticket.wikimedia.org/otrs/index.pl?Action=AgentTicketZoom&amp;TicketNumber=2020052410005395</a></small>
<br><small>Find other files from the same ticket:</small> <span typeof=""mw:File""><a href=""https://wcqs-beta.wmflabs.org/#%23defaultView%3AImageGrid%09%0ASELECT%20%3Fimage%20%20%20%7B%0A%20%20%3Ffile%20wdt%3AP6305%20%222020052410005395%22%20.%0A%20%20%3Ffile%20schema%3Aurl%20%3Fimage.%0A%7D%20%0A"" title=""SDC query (SPARQL)"" rel=""nofollow""><img alt=""SDC query (SPARQL)"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Wikimedia_Commons_Query_Service_Logo.svg/15px-Wikimedia_Commons_Query_Service_Logo.svg.png"" decoding=""async"" width=""15"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Wikimedia_Commons_Query_Service_Logo.svg/23px-Wikimedia_Commons_Query_Service_Logo.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Wikimedia_Commons_Query_Service_Logo.svg/30px-Wikimedia_Commons_Query_Service_Logo.svg.png 2x"" data-file-width=""512"" data-file-height=""688""></a></span>
<span id=""field-otrs"" title=""https://ticket.wikimedia.org/otrs/index.pl?Action=AgentTicketZoom&amp;TicketNumber=2020052410005395""></span>
</p>
</td></tr></tbody></table>",
File:Dan Hadani collection (990044396630205171).jpg,LicenseShortName,CC BY 4.0,
File:Dan Hadani collection (990044396630205171).jpg,UsageTerms,Creative Commons Attribution 4.0,
File:Dan Hadani collection (990044396630205171).jpg,AttributionRequired,true,
File:Dan Hadani collection (990044396630205171).jpg,Attribution,"Photographer: <b><a href=""https://www.wikidata.org/wiki/Q47454108"" class=""extiw"" title=""d:Q47454108""><span title=""Israeli photo agency"">Israel Press and Photo Agency</span></a></b> (<b>I.P.P.A.</b>) / <a href=""https://www.wikidata.org/wiki/Q30526831"" class=""extiw"" title=""d:Q30526831"">Dan Hadani collection</a>, <a href=""https://en.wikipedia.org/wiki/en:National_Library_of_Israel"" class=""extiw"" title=""w:en:National Library of Israel""><span title=""national library in Israel"">National Library of Israel</span></a> / <span class=""plainlinks""><a rel=""nofollow"" class=""external text"" href=""https://creativecommons.org/licenses/by/4.0/deed.en"">CC BY 4.0</a></span>",
File:Dan Hadani collection (990044396630205171).jpg,LicenseUrl,https://creativecommons.org/licenses/by/4.0,
File:Dan Hadani collection (990044396630205171).jpg,Copyrighted,True,
File:Dan Hadani collection (990044396630205171).jpg,Restrictions,,
File:Dan Hadani collection (990044396630205171).jpg,License,cc-by-4.0,
File:Noções elementares de archeologia fig127.png,DateTime,2007-04-22 04:33:30,
File:Noções elementares de archeologia fig127.png,ObjectName,Noções elementares de archeologia fig127,
File:Noções elementares de archeologia fig127.png,CommonsMetadataExtension,1.2,
File:Noções elementares de archeologia fig127.png,Categories,CC-PD-Mark|Files with no machine-readable author|Media lacking author information|Noções Elementares de Archeologia|Originals|PD Old,
File:Noções elementares de archeologia fig127.png,Assessments,,
File:Noções elementares de archeologia fig127.png,ImageDescription,"Illustration from the book <a href=""https://en.wikisource.org/wiki/pt:No%C3%A7%C3%B5es_Elementares_de_Archeologia"" class=""extiw"" title=""s:pt:Noções Elementares de Archeologia"">Noções elementares de archeologia</a>, written by Joaquim Possidónio Narciso da Silva (1806-1896)",
File:Noções elementares de archeologia fig127.png,DateTimeOriginal,originally published on 1878,
File:Noções elementares de archeologia fig127.png,Credit,"<a rel=""nofollow"" class=""external free"" href=""http://www.gutenberg.org/etext/17186"">http://www.gutenberg.org/etext/17186</a>",
File:Noções elementares de archeologia fig127.png,LicenseShortName,Public domain,
File:Noções elementares de archeologia fig127.png,UsageTerms,Public domain,
File:Noções elementares de archeologia fig127.png,AttributionRequired,false,
File:Noções elementares de archeologia fig127.png,Copyrighted,False,
File:Noções elementares de archeologia fig127.png,Restrictions,,
File:Noções elementares de archeologia fig127.png,License,pd,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,DateTime,2017-09-28 21:09:07,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,ObjectName,Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336),
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,CommonsMetadataExtension,1.2,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,Categories,Angela Merkel in 2017|Angela Merkel shaking hands|Flickr images reviewed by FlickreviewR|Jüri Ratas in 2017|Photographs from the 2017 Estonian EU Council Presidency|Tallinn Digital Summit,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,Assessments,,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,ImageDescription,Photo: Arno Mikkor (EU2017EE),
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,DateTimeOriginal,2017-09-28 21:03,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/eu2017ee/37330672336/"">Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake</a>",
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,Artist,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/145047505@N06"">EU2017EE Estonian Presidency</a>",
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,LicenseShortName,CC BY 2.0,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,UsageTerms,Creative Commons Attribution 2.0,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,AttributionRequired,true,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,LicenseUrl,https://creativecommons.org/licenses/by/2.0,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,Copyrighted,True,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,Restrictions,,
File:Tallinn Digital Summit. Welcome dinner hosted by HE Donald Tusk. Handshake (37330672336).jpg,License,cc-by-2.0,
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",DateTime,2021-09-11 05:45:57,
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",ObjectName,"<div class=""fn"">
Kami Perkenalkan</div>",
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",CommonsMetadataExtension,1.2,
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",Categories,Books uploaded by Jeromi Mikhael|Extracted images|Kami Perkenalkan|PD Indonesian Government,
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",Assessments,,
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",Artist,"<div class=""fn value"">
Ministry of Information of Indonesia</div>",
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",ImageDescription,"<div class=""description"">
A book about the biography of Indonesian officials</div>",
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",Credit,"<a rel=""nofollow"" class=""external free"" href=""https://books.google.co.id/books?id=TeGmTDmTFFQC"">https://books.google.co.id/books?id=TeGmTDmTFFQC</a>",
"File:Mr. R. Kasman Singodimedjo, Kami Perkenalkan (1954), p103.jpg",Permission,"<table class=""licensetpl"" style=""display:none""><tbody><tr><td><span class=""licensetpl_short"">Public domain</span><span class=""licensetpl_long"">Public domain</span><span class=""licensetpl_link_req"">false</span><span class=""licensetpl_attr_req"">false</span>
</td></tr></tbody></table><table style=""width:100%; clear:both; margin:0.5em auto; background-color:#f7f8ff; border:2px solid #8888aa; direction: ltr; border-spacing: 8px; padding: 0px;"" class=""layouttemplate mw-content-ltr"" lang=""en""><tbody><tr><td><span typeof=""mw:File""><span title=""Public domain""><img alt=""Public domain"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/PD-icon.svg/64px-PD-icon.svg.png"" decoding=""async"" width=""64"" height=""64"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/PD-icon.svg/96px-PD-icon.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/PD-icon.svg/128px-PD-icon.svg.png 2x"" data-file-width=""196"" data-file-height=""196""></span></span>
</td>
<td><i>This file is in the <b><a href=""https://en.wikipedia.org/wiki/Public_domain"" class=""extiw"" title=""w:Public domain"">public domain</a></b> in <a href=""https://en.wikipedia.org/wiki/Indonesia"" class=""extiw"" title=""w:Indonesia"">Indonesia</a>, because it is published and distributed by the Government of Republic of Indonesia, according to <b>Article 43 of <a rel=""nofollow"" class=""external text"" href=""https://archive.org/details/Law-ID-No-28-of-2014/page/n17/mode/2up"">Law 28 of 2014 on copyrights</a></b>.</i>
<div style=""font-size:small; font-style:italic; margin-left:1em;"">
<p>There shall be no infringement of Copyright for:
</p>
<ol style=""list-style-type:lower-alpha;""><li> Publication, Distribution, Communication, and/or Reproduction of State emblems and national anthem in accordance with their original nature;</li>
<li> Any Publication, Distribution, Communication, and/or Reproduction executed by or on behalf of the government, unless stated to be protected by laws and regulations, a statement to such Works, or when Publication, Distribution, Communication, and/or Reproduction to such Works are made;</li>
...
<li value=""5""> Reproduction, Publication, and/or Distribution of Portraits of the President, Vice President, former Presidents, former Vice Presidents, National Heroes, heads of State institutions, heads of ministries/nonministerial government agencies, and/or the heads of regions by taking into account the dignity and appropriateness in accordance with the provisions of laws and regulations.</li>
</ol></div>
<hr><p><span style=""font-size:small;line-height:1.4"" class=""plainlinks noprint""><a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/ar""><bdi class=""language lang-ar"" lang=""ar"">العربية</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/ban""><bdi class=""language lang-ban"" lang=""en"">Basa Bali</bdi></a> <b>∙</b> 
<a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/en""><bdi class=""language lang-en"" lang=""en"">English</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/id""><bdi class=""language lang-id"" lang=""id"">Bahasa Indonesia</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/ja""><bdi class=""language lang-ja"" lang=""ja"">日本語</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/jv""><bdi class=""language lang-jv"" lang=""jv"">Jawa</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/min""><bdi class=""language lang-min"" lang=""min"">Minangkabau</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/mk""><bdi class=""language lang-mk"" lang=""mk"">македонски</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/pt""><bdi class=""language lang-pt"" lang=""pt"">português</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/ru""><bdi class=""language lang-ru"" lang=""ru"">русский</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/su""><bdi class=""language lang-su"" lang=""su"">Sunda</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/zh-hans""><bdi class=""language lang-zh-hans"" lang=""zh-hans"">简体中文</bdi></a> <b>∙</b> <a class=""external text"" href=""https://commons.wikimedia.org/wiki/Template:PD-IDGov/zh-hant""><bdi class=""language lang-zh-hant"" lang=""zh-hant"">繁體中文</bdi></a> <b>∙</b> <small class=""plainlinks""><a class=""external text"" href=""https://commons.wikimedia.org/w/index.php?title=Template:PD-IDGov/lang&amp;action=edit"">+/−</a></small></span>
</p>
</td>
<td><figure class=""mw-halign-right"" typeof=""mw:File""><a href=""//commons.wikimedia.org/wiki/File:National_emblem_of_Indonesia_Garuda_Pancasila.svg"" class=""mw-file-description""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/National_emblem_of_Indonesia_Garuda_Pancasila.svg/64px-National_emblem_of_Indonesia_Garuda_Pancasila.svg.png"" decoding=""async"" width=""64"" height=""69"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/National_emblem_of_Indonesia_Garuda_Pancasila.svg/96px-National_emblem_of_Indonesia_Garuda_Pancasila.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/National_emblem_of_Indonesia_Garuda_Pancasila.svg/128px-National_emblem_of_Indonesia_Garuda_Pancasila.svg.png 2x"" data-file-width=""512"" data-file-height=""550""></a><figcaption></figcaption></figure></td></tr></tbody></table>",
