,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
873,File:110186339.jpg,110186339,Q5638,bus,large road vehicle for transporting people,bus,['Buses']
874,File:114640937.jpg,114640937,Q458475,final approach,flight maneuver to transition from normal flight into position for landing,final approach,['Aircraft on final approach']
875,File:125996028.jpg,125996028,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
876,File:23940731.jpg,23940731,Q2179811,Oude Helenakerk,"church building in Aalten, Netherlands",Oude Helenakerk,['Oude Helenakerk (Aalten)']
877,File:98587608.jpg,98587608,Q1422654,Insula,portion of the mammalian brain,Insula,['Insular cortex']
878,File:104030237.jpg,104030237,Q160642,Salisbury,"cathedral city in Wiltshire, England, United Kingdom",Salisbury,['Salisbury']
879,File:120538261.jpg,120538261,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
880,File:7540336.jpg,7540336,Q951921,Geological Museum of the State Geological Institute,"science museum in Warsaw, Poland",Geological Museum of the State Geological Institute,['Geological Museum of the Polish Geological Institute in Warsaw']
881,File:144758532.jpg,144758532,Q56397239,energy infrastructure,civil development for power production,energy infrastructure,['Energy infrastructure']
882,File:94171364.jpg,94171364,Q129072,Persepolis,"ceremonial capital of the Achaemenid Empire, Iranian national heritage site",Persepolis,['Persepolis']
883,File:109657572.jpg,109657572,Q3109278,Gloydius tsushimaensis,species of reptile,Gloydius tsushimaensis,['Gloydius tsushimaensis']
884,File:68326903.jpg,68326903,Q233320,scaffold,temporary structure used to support a work crew and materials,scaffold,['Scaffolding']
885,File:82218886.jpg,82218886,Q15226900,Hunter's Point South,"mixed-use development in Queens, New York",Hunter's Point South,"[""Hunter's Point South""]"
886,File:29740797.jpg,29740797,Q16474546,World War I Cemetery nr 279 in Sterkowiec,"World War I Cemetery in Lesser Poland Voivodeship, Poland",World War I Cemetery nr 279 in Sterkowiec,['World War I Cemetery nr 279 in Sterkowiec']
887,File:95996890.jpg,95996890,Q24852044,Rose Toki-Brown,Cook Islands politician,Rose Toki-Brown,['Rose Toki-Brown']
888,File:25572371.jpg,25572371,Q41251848,Cultural heritage D-4-76-184-13 in Wallenfels,"cultural heritage monument D-4-76-184-13 (0) in Wallenfels, Bavaria",Cultural heritage D-4-76-184-13 in Wallenfels,['Hauptstraße 12 (Wallenfels)']
889,File:78856136.jpg,78856136,Q49253,Irene Muloni,"Ugandan electrical engineer, businesswoman and politician",Irene Muloni,['Irene Muloni']
890,File:132474821.jpg,132474821,Q5004679,path,small road or street,path,['Paths']
891,File:119540775.jpg,119540775,Q112658127,Truman Track,walking trail in New Zealand,Truman Track,['Truman Track']
892,File:138193785.jpg,138193785,Q110924541,Artistas del Gremio,musical artist,Artistas del Gremio,['Artistas del Gremio']
893,File:112354605.jpg,112354605,Q5702587,Arcadio Pardo,Spanish poet and editor,Arcadio Pardo,['Arcadio Pardo']
894,File:108002814.jpg,108002814,Q131596,farm,"area of land for farming, or, for aquaculture, lake, river or sea, including various structures",farm,['Farms']
895,File:88854131.jpg,88854131,Q5840,toilet paper,tissue paper for cleaning after urination or defecation,toilet paper,['Toilet paper']
896,File:116024652.jpg,116024652,Q2624598,Agustí Villaronga,"Spanish film director, screenwriter, actor",Agustí Villaronga,['Agustí Villaronga']
897,File:115737880.jpg,115737880,Q8148,industrial sector,economic sector characterized by large scale automated manufacturing as in industrialization,industrial sector,['Industry (manufacturing)']
898,File:132716772.jpg,132716772,Q5004679,path,small road or street,path,['Paths']
899,File:81355242.jpg,81355242,Q1074330,Qutb complex,"monuments and buildings from the Delhi Sultanate at Mehrauli, Delhi, India",Qutb complex,"['Qutb Minar and its monuments, Delhi']"
900,File:51335521.jpg,51335521,Q11971811,"University of Bergen, Geophysical Institute",department at the University of Bergen (UiB),"University of Bergen, Geophysical Institute",['Geofysisk institutt']
901,File:110594215.jpg,110594215,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
902,File:3017003.jpg,3017003,Q1982663,Magdalena Grzybowska,Polish tennis player,Magdalena Grzybowska,['Magdalena Grzybowska']
903,File:115893712.jpg,115893712,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
904,File:9309590.jpg,9309590,Q5004679,path,small road or street,path,['Paths']
905,File:114511813.jpg,114511813,Q3947,house,building usually intended for living in,house,['Houses']
906,File:119776013.jpg,119776013,Q3918616,Church of the Holy Trinity in Hłybokaje,"church building in Hlybokaye, Belarus",Church of the Holy Trinity in Hłybokaje,['Church of the Holy Trinity in Hłybokaje']
907,File:32937732.jpg,32937732,Q1987456,retractable tape measure,flexible ruler used to measure size or distance,retractable tape measure,['Retractable tape measures']
908,File:136794553.jpg,136794553,Q105889895,religious site,location significant to one or more religions,religious site,NA
909,File:114112968.jpg,114112968,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
910,File:96950025.jpg,96950025,Q49848,document,form for preservation of structured and identified information,document,['Documents']
911,File:145462508.jpg,145462508,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
912,File:143587465.jpg,143587465,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
913,File:131397021.jpg,131397021,Q188675,signature,handwritten mark made as a proof of identity and intent,signature,['Signatures']
914,File:60875629.jpg,60875629,Q14748,table,piece of furniture with a flat top,table,['Tables']
915,File:144126381.jpg,144126381,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
916,File:28377024.jpg,28377024,Q3502849,"Sugar Refinery, Čukarica","former sugar refinery in Belgrade, Serbia","Sugar Refinery, Čukarica",['Fabrika šećera']
917,File:139822355.jpg,139822355,Q643026,Xochimilco,territorial demarcation of the Mexico City in Mexico,Xochimilco,['Xochimilco Municipality']
918,File:132173883.jpg,132173883,Q116735385,Liberty Island,Japanese-bred Thoroughbred racehorse,Liberty Island,['Liberty Island (horse)']
919,File:133682109.jpg,133682109,Q889255,Phil M. Donnelly,American politician (1891-1961),Phil M. Donnelly,['Phil M. Donnelly']
920,File:44966991.jpg,44966991,Q38515592,Église Sainte-Justine de Gévezé,"church located in Ille-et-Vilaine, in France",Église Sainte-Justine de Gévezé,['Église Sainte-Justine de Gévezé']
921,File:134255946.jpg,134255946,Q5004679,path,small road or street,path,['Paths']
922,File:92928257.jpg,92928257,Q925925,Pacifica,"city in San Mateo County, California, USA",Pacifica,"['Pacifica, California']"
923,File:120840675.jpg,120840675,Q44913194,Vrchlického,"street in Hradec Králové, Czech Republic",Vrchlického,['Vrchlického (Hradec Králové)']
924,File:21570338.jpg,21570338,Q36863918,Church of Saint Elizabeth,church in Čáslav,Church of Saint Elizabeth,['Church of Saint Elizabeth (Čáslav)']
925,File:926766.jpg,926766,Q10726312,Åkerby Church,"church building in Uppsala Municipality, Sweden",Åkerby Church,['Åkerby kyrka']
926,File:63549795.jpg,63549795,Q42307655,Christian Kovacevic,Austrian politician,Christian Kovacevic,['Christian Kovacevic']
927,File:131994754.jpg,131994754,Q3947,house,building usually intended for living in,house,['Houses']
928,File:93660827.jpg,93660827,Q6539253,Li Yong,Director General of the United Nations Industrial Development Organization,Li Yong,['Li Yong (politician)']
929,File:131673486.jpg,131673486,Q9309699,Madonna and Child,artistic depiction of Mary with her child Jesus,Madonna and Child,['Madonna and Child']
930,File:120128074.jpg,120128074,Q12012294,tōrō,Traditional Japanese lantern,tōrō,['Lanterns in Japan']
931,File:95622646.jpg,95622646,Q99658956,St. Paul's Anglican Church and Rectory,"religious complex in Newmarket, Ontario, Canada",St. Paul's Anglican Church and Rectory,"['Saint Paul Church (Newmarket, Ontario)']"
932,File:122435608.jpg,122435608,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
933,File:28049286.jpg,28049286,Q30161152,Church of the Nativity of the Virgin Mary in Zielonki,"church building in Zielonki, Lesser Poland Voivodeship, Poland",Church of the Nativity of the Virgin Mary in Zielonki,['Church of the Nativity of the Virgin Mary in Zielonki']
934,File:24058027.jpg,24058027,Q41312223,"Uzstraße 31, 33","building in Ansbach, Middle Franconia, Germany","Uzstraße 31, 33","['Uzstraße 31, 33 (Ansbach)']"
935,File:129971802.jpg,129971802,Q15324,body of water,"any significant accumulation of water, generally on a planet's surface",body of water,['Bodies of water']
936,File:108315827.jpg,108315827,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
937,File:86343846.jpg,86343846,Q3533403,Tour de Mayen,mountain in Switzerland,Tour de Mayen,['Tour de Mayen']
938,File:98851388.jpg,98851388,Q77624,Theodor Möbius,German librarian,Theodor Möbius,['Theodor Möbius']
939,File:123506625.jpg,123506625,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
940,File:71764043.jpg,71764043,Q29998966,Weston McKennie,American soccer player,Weston McKennie,['Weston McKennie']
941,File:110356383.jpg,110356383,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
942,File:20286835.jpg,20286835,Q41288658,St. Martin (Lamerdingen),"building in Lamerdingen, Swabia, Germany",St. Martin (Lamerdingen),['St. Martin (Lamerdingen)']
943,File:142564027.jpg,142564027,Q2288394,Simret Restle-Apel,German athletics competitor,Simret Restle-Apel,['Simret Restle-Apel']
944,File:133774467.jpg,133774467,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
945,File:114512552.jpg,114512552,Q5189371,Crown Hill Cemetery,"cemetery in Indianapolis, Indiana",Crown Hill Cemetery,['Crown Hill Cemetery']
946,File:125421728.jpg,125421728,Q115209993,Raphaël Malgras,gymnast,Raphaël Malgras,['Raphael Malgras']
947,File:81702989.jpg,81702989,Q294297,public bookcase,cabinet which may be freely and anonymously used for the exchange and storage of books without the formalities associated with libraries,public bookcase,['Public bookcases']
948,File:132033884.jpg,132033884,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
949,File:136105295.jpg,136105295,Q3947,house,building usually intended for living in,house,['Houses']
950,File:50889799.jpg,50889799,Q175665,Welcome to Fabulous Las Vegas sign,"historic neon sign in Paradise, Nevada, United States",Welcome to Fabulous Las Vegas sign,['Welcome to Fabulous Las Vegas sign']
951,File:6900740.jpg,6900740,Q745023,Mercedes-Benz 300 SL,car model,Mercedes-Benz 300 SL,['Mercedes-Benz W198']
952,File:58061810.jpg,58061810,Q3752046,Frankliniella tritici,species of insect,Frankliniella tritici,['Frankliniella tritici']
953,File:27095356.jpg,27095356,Q7583827,Duana del Port de Barcelona,"building in Barcelona Province, Spain",Duana del Port de Barcelona,['Edifici de la Duana (Barcelona)']
954,File:34375923.jpg,34375923,Q12860064,Valley Forge National Historical Park,site of the third winter encampment of the Continental Army,Valley Forge National Historical Park,['Valley Forge National Historical Park']
955,File:8260506.jpg,8260506,Q4686154,Advanced Combat Helmet,worn by army soldiers,Advanced Combat Helmet,['Advanced Combat Helmet']
956,File:104170113.jpg,104170113,Q15709582,country lane,narrow road in the countryside,country lane,NA
957,File:111213449.jpg,111213449,Q5645637,Christian Hammer,"Swedish jeweler, art collector and bibliophile (1818-1905)",Christian Hammer,['Christian Monsen Hammer']
958,File:110951533.jpg,110951533,Q84087,genomic imprinting,phenomenon that causes genes to be expressed in a parent-of-origin-specific manner,genomic imprinting,NA
959,File:108783692.jpg,108783692,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
960,File:134145889.jpg,134145889,Q3461467,Philmont,village in New York,Philmont,"['Philmont, New York']"
961,File:130922476.jpg,130922476,Q62470296,Reclining Nude,painting by Julius LeBlanc Stewart,Reclining Nude,NA
962,File:102031509.jpg,102031509,Q168456,earring,piece of jewelry worn on an ear,earring,['Earrings']
963,File:104286042.jpg,104286042,Q55411115,Portrait of a young girl,painting by Ludwig Knaus,Portrait of a young girl,NA
964,File:113673647.jpg,113673647,Q41207,coin,piece of hard material produced in large quantities to facilitate trade,coin,['Coins']
965,File:140621140.jpg,140621140,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
966,File:146876345.jpg,146876345,Q4326601,Novyi Byt,railway station in Leningrad Oblast,Novyi Byt,NA
967,File:121373769.jpg,121373769,Q108794995,Marie de Médicis BOYER 1772,document from the Boyer collection,Marie de Médicis BOYER 1772,NA
968,File:78412871.jpg,78412871,Q30281799,Sofiya Lyskun,Ukrainian diver,Sofiya Lyskun,['Sofiia Lyskun']
969,File:9865011.jpg,9865011,Q1870608,Loschwitz Cemetery,"Cemetery in Dresden, Germany",Loschwitz Cemetery,['Loschwitzer Friedhof']
970,File:46516265.jpg,46516265,Q7073807,Oakdale Memorial Gardens,"historic cemetery in Davenport, Iowa",Oakdale Memorial Gardens,"['Oakdale Cemetery (Davenport, Iowa)']"
971,File:23632940.jpg,23632940,Q17339216,"Rapenburg 24, Leiden","house in Leiden, Netherlands","Rapenburg 24, Leiden","['Rapenburg 24, Leiden']"
972,File:115869081.jpg,115869081,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
973,File:124654161.jpg,124654161,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
974,File:142709949.jpg,142709949,Q801,Israel,country in Western-Asia,Israel,['Israel']
975,File:135733469.jpg,135733469,Q911301,Dunaföldvár,"town in Tolna County, Hungary",Dunaföldvár,['Dunaföldvár']
976,File:14218905.jpg,14218905,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
977,File:16464881.jpg,16464881,Q15840289,Pfarrkirche Elmen,"parish church and cemetery in Elmen, Austria",Pfarrkirche Elmen,['Pfarrkirche Elmen']
978,File:1293221.jpg,1293221,Q380298,Laxenburg castles,"building in Laxenburg, Austria",Laxenburg castles,['Laxenburg castles']
979,File:101314854.jpg,101314854,Q13500484,Crassula aequilatera,species of mollusc,Crassula aequilatera,['Crassula aequilatera']
980,File:142377075.jpg,142377075,Q801,Israel,country in Western-Asia,Israel,['Israel']
981,File:131672491.jpg,131672491,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
982,File:127671720.jpg,127671720,Q5004679,path,small road or street,path,['Paths']
983,File:87214078.jpg,87214078,Q854680,uneven bars,Wikimedia compound page,uneven bars,['Uneven bars']
984,File:94623360.jpg,94623360,Q832656,Uzhhorod Castle,castle,Uzhhorod Castle,['Uzhhorod castle']
985,File:91960708.jpg,91960708,Q321053,cenotaph,empty tomb or monument erected in honor of a person whose remains are lost or interred elsewhere,cenotaph,['Cenotaphs']
986,File:129430559.jpg,129430559,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
987,File:29802417.jpg,29802417,Q17406697,Sint-Margarethakerk,"church in Ittervoort, Netherlands",Sint-Margarethakerk,"['Sint-Margarethakerk, Ittervoort']"
988,File:106007858.jpg,106007858,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
989,File:61292807.jpg,61292807,Q8775,Riesa,"town in the district of Meißen in the Free State of Saxony, Germany",Riesa,['Riesa']
990,File:50420735.jpg,50420735,Q1329421,Elijah Wald,American musician,Elijah Wald,['Elijah Wald']
991,File:123728701.jpg,123728701,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
992,File:128612652.jpg,128612652,Q5004679,path,small road or street,path,['Paths']
993,File:23598896.jpg,23598896,Q1663963,St. Willibrord,church building in the Netherlands,St. Willibrord,['St. Willibrord (Hulst)']
994,File:94306886.jpg,94306886,Q15627636,Maison de France,"French arts centre in Berlin, Germany",Maison de France,['Maison de France']
995,File:3268749.jpg,3268749,Q2859219,Aqueduct from Mons to Fréjus,bridge in France,Aqueduct from Mons to Fréjus,['Aqueduct from Mons to Fréjus']
996,File:62449641.jpg,62449641,Q72752501,Kattendijkekroniek,collection highlight from the National Library of the Netherlands,Kattendijkekroniek,['Kattendijkekroniek (ca. 1491) - KB 1900A008']
997,File:2323911.jpg,2323911,Q147064,Populus nigra,species of plant,Populus nigra,['Populus nigra']
998,File:127082196.jpg,127082196,Q5004679,path,small road or street,path,['Paths']
999,File:47962045.jpg,47962045,Q219691,Nokia 3310,Mobile cell phone that was manufactured from Nokia and released in 2000,Nokia 3310,['Nokia 3310']
