,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
877,File:114323383.jpg,114323383,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
878,File:132243759.jpg,132243759,Q118611592,Bootstrap Icons,Icon set of the free framework Bootstrap,Bootstrap Icons,['Bootstrap Icons']
879,File:80397396.jpg,80397396,Q51881935,Benito Juárez,monument by Ernesto Tamariz,Benito Juárez,['Benito Juárez by Ernesto Tamariz']
880,File:110328696.jpg,110328696,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
881,File:129146931.jpg,129146931,Q921099,boundary marker,physical indication of a boundary,boundary marker,['Border markers']
882,File:136780273.jpg,136780273,Q1269888,Freundschaftsinsel,island,Freundschaftsinsel,['Freundschaftsinsel Potsdam']
883,File:42485011.jpg,42485011,Q12377751,building or structure under construction,"building or structure that is currently under construction and not finished yet, this is a temporary indicator item, and should be removed when construction works are completed",building or structure under construction,['Structures under construction']
884,File:26984241.jpg,26984241,Q33200,Mosque-Cathedral of Cordoba,"cathedral (former mosque) in Cordoba, Spain",Mosque-Cathedral of Cordoba,['Mosque-Cathedral of Córdoba']
885,File:63618036.jpg,63618036,Q4670961,Acacia maitlandii,species of plant,Acacia maitlandii,['Acacia maitlandii']
886,File:65204342.jpg,65204342,Q1027879,graphics,visual presentation on some surface,graphics,['Graphics']
887,File:131932481.jpg,131932481,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
888,File:114714733.jpg,114714733,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
889,File:127994440.jpg,127994440,Q655301,balance beam,artistic gymnastics apparatus,balance beam,['Balance beam']
890,File:134537414.jpg,134537414,Q2320348,Union Station,"railroad station in St. Louis, Missouri, United States",Union Station,['Union Station (St. Louis)']
891,File:97217507.jpg,97217507,Q193229,Visoko,city in central Bosnia and Herzegovina,Visoko,['Visoko']
892,File:129272342.jpg,129272342,Q5004679,path,small road or street,path,['Paths']
893,File:79399802.jpg,79399802,Q97988,Jürgen Linden,German politician,Jürgen Linden,['Jürgen Linden']
894,File:79501799.jpg,79501799,Q655318,still rings,artistic gymnastics apparatus,still rings,['Still rings']
895,File:101548590.jpg,101548590,Q15709582,country lane,narrow road in the countryside,country lane,NA
896,File:59233532.jpg,59233532,Q506,flower,sexual reproductive structure found on flowering plants,flower,['Flowers']
897,File:106662261.jpg,106662261,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
898,File:57856740.jpg,57856740,Q661199,dining room,Rooms in private houses or public establishments in which dinner and other principal meals are taken and which are furnished for this purpose.,dining room,['Dining rooms']
899,File:93646203.jpg,93646203,Q16623012,"Eiffel Bridge, Láchar",bridge in Spain,"Eiffel Bridge, Láchar","['Eiffel Bridge, Láchar']"
900,File:109298799.jpg,109298799,Q605723,Whitechapel station,"London Underground, London Overground, and Elizabeth line station",Whitechapel station,['Whitechapel station']
901,File:135722989.jpg,135722989,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
902,File:23964564.jpg,23964564,Q230238,Astrid of Sweden,4th queen consort belgians (1905-1935),Astrid of Sweden,['Astrid of Sweden']
903,File:91375328.jpg,91375328,Q793985,Sadhguru,Indian yogi and author (born 1957),Sadhguru,['Jaggi Vasudev']
904,File:122523524.jpg,122523524,Q175185,rural area,geographic area that is located outside towns and cities,rural area,['Countryside']
905,File:136190065.jpg,136190065,Q15324,body of water,"any significant accumulation of water, generally on a planet's surface",body of water,['Bodies of water']
906,File:93263319.jpg,93263319,Q314003,Stolpersteine,project created by Gunter Demnig for honoring victims of National Socialism,Stolpersteine,['Stolpersteine']
907,File:124752852.jpg,124752852,Q3947,house,building usually intended for living in,house,['Houses']
908,File:62753896.jpg,62753896,Q42604438,Sidi Ali El Mekki Fort,fort in Tunisia,Sidi Ali El Mekki Fort,['Sidi Ali El Mekki fort']
909,File:130602985.jpg,130602985,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
910,File:73626847.jpg,73626847,Q16831749,Hartmut Bohnacker,German designer,Hartmut Bohnacker,['Hartmut Bohnacker']
911,File:47820325.jpg,47820325,Q18397353,Chris Wagner,American ice hockey player,Chris Wagner,['Chris Wagner (ice hockey)']
912,File:88842195.jpg,88842195,Q16193581,Heather Fitzenhagen,Florida State Representative,Heather Fitzenhagen,['Heather Fitzenhagen']
913,File:48919013.jpg,48919013,Q18557030,testis seminoma,Human disease,testis seminoma,['Testicular seminoma']
914,File:95237320.jpg,95237320,Q100482787,The Laundry Wages Council (Northern Ireland) Wages Regulation (Holidays) Order (Northern Ireland) 1947,Northern Ireland Statutory Rules and Orders 1947 No. 42,The Laundry Wages Council (Northern Ireland) Wages Regulation (Holidays) Order (Northern Ireland) 1947,NA
915,File:128711673.jpg,128711673,Q24525672,Acura CDX,Car model,Acura CDX,['Acura CDX']
916,File:137038508.jpg,137038508,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
917,File:45710650.jpg,45710650,Q160902,Sigmar Gabriel,German politician (SPD),Sigmar Gabriel,['Sigmar Gabriel']
918,File:21336716.jpg,21336716,Q23017315,Marco Di Meco,"Italian flute player, composer, poet, teacher",Marco Di Meco,['Marco Di Meco']
919,File:132233298.jpg,132233298,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
920,File:67063004.jpg,67063004,Q34863,Oklahoma City,"city and state capital of Oklahoma, United States",Oklahoma City,['Oklahoma City']
921,File:75322992.jpg,75322992,Q49454838,Polish-Saxon Post Milestone in Gelenau,Saxon post milestone and replica in Gelenau in Germany,Polish-Saxon Post Milestone in Gelenau,['Polish-Saxon Post Milestone in Gelenau (Erzgebirgskreis)']
922,File:145341067.jpg,145341067,Q122699977,Stephan Dyckerhoff,Manager,Stephan Dyckerhoff,NA
923,File:43245424.jpg,43245424,Q19753136,Villa Ehret,"villa in Natzwiller, France",Villa Ehret,['Villa Ehret']
924,File:131068766.jpg,131068766,Q215293,Volvo Cars,automotive brand manufacturing subsidiary of Geely,Volvo Cars,['Volvo Car Corporation']
925,File:122940565.jpg,122940565,Q1190961,Palazzo Pubblico,city hall,Palazzo Pubblico,['Palazzo Pubblico (Siena)']
926,File:60862272.jpg,60862272,Q9077,Moses,Abrahamic prophet said to have led the Israelites out of Egypt,Moses,['Moses (Biblical figure)']
927,File:132589679.jpg,132589679,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
928,File:107080786.jpg,107080786,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
929,File:139380272.jpg,139380272,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
930,File:70126602.jpg,70126602,Q19659363,Ile de France,statue by Aristide Maillol,Ile de France,['Ile de France (Aristide Maillol)']
931,File:114289825.jpg,114289825,Q5004679,path,small road or street,path,['Paths']
932,File:107288093.jpg,107288093,Q18691599,military facility,place developed for and utilized by military forces,military facility,NA
933,File:21772302.jpg,21772302,Q2981,Notre-Dame de Paris,cathedral in Paris,Notre-Dame de Paris,['Cathédrale Notre-Dame de Paris']
934,File:66768593.jpg,66768593,Q3826618,Luis A. Eguiguren,Peruvian politician,Luis A. Eguiguren,['Luis Antonio Eguiguren']
935,File:92697605.jpg,92697605,Q6607,guitar,fretted string instrument,guitar,['Guitars']
936,File:126807220.jpg,126807220,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
937,File:94277411.jpg,94277411,Q66992844,Santa Maria di Loreto Church,"church in Castelplanio, Italy",Santa Maria di Loreto Church,['Santa Maria di Loreto (Castelplanio)']
938,File:84358220.jpg,84358220,Q73120,Karl Theodor Keim,German Protestant theologian (1825–1878),Karl Theodor Keim,NA
939,File:14574286.jpg,14574286,Q12794274,University of Ljubljana Palace,"building in Ljubljana, Slovenia",University of Ljubljana Palace,['University of Ljubljana Administration Building']
940,File:84967529.jpg,84967529,Q78661139,Close of a Winter Day,painting by Thomas P. Barnett,Close of a Winter Day,NA
941,File:115042831.jpg,115042831,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
942,File:136554003.jpg,136554003,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
943,File:115265691.jpg,115265691,Q2231015,Assumption Cathedral in Smolensk,principal church of the Smolensk bishopric for 800 years,Assumption Cathedral in Smolensk,['Cathedral of the Dormition (Smolensk)']
944,File:94150998.jpg,94150998,Q842826,Saint Thaddeus Monastery,former Armenian monastery in Iran,Saint Thaddeus Monastery,['Saint Thaddeus Monastery']
945,File:28312933.jpg,28312933,Q7317681,Rev. John Orrock House,"historic house in Massachusetts, United States",Rev. John Orrock House,NA
946,File:89223251.jpg,89223251,Q1088552,Catholic church building,church building in the Catholic Church,Catholic church building,['Catholic churches']
947,File:121491738.jpg,121491738,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
948,File:80036615.jpg,80036615,Q3295314,myna,various birds of the starling family,myna,['Sturnidae']
949,File:129316747.jpg,129316747,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
950,File:86117328.jpg,86117328,Q1678260,Jagannath Temple,"Temple at Puri, Odisha",Jagannath Temple,"['Jagannath Temple, Puri']"
951,File:110590494.jpg,110590494,Q30182646,Saint Valentine church in Krempachy,"church building in Krempachy, Poland",Saint Valentine church in Krempachy,['Saint Valentine church in Krempachy']
952,File:136864890.jpg,136864890,Q3947,house,building usually intended for living in,house,['Houses']
953,File:70059877.jpg,70059877,Q55017034,Mrs. Goddall as Sir Harry Wildair,portrait by William Satchwell Leney,Mrs. Goddall as Sir Harry Wildair,NA
954,File:117515857.jpg,117515857,Q91122,bunker,defensive military building,bunker,['Bunkers']
955,File:8071771.jpg,8071771,Q7273575,R. David Paulison,Retired fire chief and former Director of the Federal Emergency Management Agency,R. David Paulison,['R. David Paulison']
956,File:129671251.jpg,129671251,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
957,File:69096480.jpg,69096480,Q60618461,Anna Shyrykhay,Diver,Anna Shyrykhay,['Anna Shyrykhay']
958,File:48077095.jpg,48077095,Q106075204,Rocca Malatestiana,Castle in Santarcangelo di Romagna (RN),Rocca Malatestiana,['Rocca Malatestiana (Santarcangelo di Romagna)']
959,File:19415991.jpg,19415991,Q78605063,Self-Portrait,painting by Grant Wood,Self-Portrait,NA
960,File:138842017.jpg,138842017,Q118733580,Seventeenth Avenue,"street in Austral, New South Wales",Seventeenth Avenue,"['Seventeenth Avenue, Austral']"
961,File:3290882.jpg,3290882,Q299233,Frank De Bleeckere,Belgian association football referee,Frank De Bleeckere,['Frank De Bleeckere']
962,File:112085255.jpg,112085255,Q1886349,logo,graphic mark or emblem commonly used by commercial enterprises,logo,['Logos']
963,File:91296453.jpg,91296453,Q3950,villa,"country house, generally of some pretension, and often including outbuildings and gardens",villa,['Villas']
964,File:140072782.jpg,140072782,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
965,File:137659270.jpg,137659270,Q1721,Wiesbaden,capital of the German state of Hesse,Wiesbaden,['Wiesbaden']
966,File:116637118.jpg,116637118,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
967,File:90602703.jpg,90602703,Q87532234,ギ,Katakana letter Gi (U+30AE),ギ,['ギ']
968,File:132266209.jpg,132266209,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
969,File:13461062.jpg,13461062,Q188869,field,area of land used for agricultural purposes,field,['Fields']
970,File:51483331.jpg,51483331,Q796785,BMW i3,electric car model,BMW i3,['BMW i3']
971,File:123402689.jpg,123402689,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
972,File:58034727.jpg,58034727,Q50661160,The Night Watch 3D,"sculpture group at Rembrandtplein, Amsterdam",The Night Watch 3D,['Nightwatch 3D']
973,File:22180740.jpg,22180740,Q117849055,Alambagh Palace Gate,Gatehouse of Alambagh Palace,Alambagh Palace Gate,['Alambagh Palace Gate']
974,File:133793351.jpg,133793351,Q3947,house,building usually intended for living in,house,['Houses']
975,File:78509320.jpg,78509320,Q48809478,Giorgia Villa,Italian artistic gymnast,Giorgia Villa,['Giorgia Villa']
976,File:5071009.jpg,5071009,Q17327775,"Willem van de Velde II (1633-1707), Painter",painting by Lodewijk van der Helst,"Willem van de Velde II (1633-1707), Painter",NA
977,File:134648961.jpg,134648961,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
978,File:17929077.jpg,17929077,Q2082792,Pfarrkirche Maria Magdalena,"parish church in Völkermarkt, Austria",Pfarrkirche Maria Magdalena,"['Pfarrkirche Maria Magdalena, Völkermarkt']"
979,File:9322905.jpg,9322905,Q39816,valley,"low area between hills, often with a river running through it",valley,['Valleys']
980,File:126297102.jpg,126297102,Q1309340,Mike Connolly,Canadian ice hockey player,Mike Connolly,['Mike Connolly (ice hockey)']
981,File:30927389.jpg,30927389,Q12558,bell-gable,architectural element,bell-gable,['Bell gables']
982,File:120484477.jpg,120484477,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
983,File:40492649.jpg,40492649,Q111234055,Difflugia acuminata,"taxon, (Ehrenberg, 1838) species of difflugiidae",Difflugia acuminata,NA
984,File:110736091.jpg,110736091,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
985,File:62052478.jpg,62052478,Q28520281,Holy Trinity Church in Horní Jelení,church in Horní Jelení,Holy Trinity Church in Horní Jelení,['Holy Trinity Church in Horní Jelení']
986,File:93640780.jpg,93640780,Q1903813,Martin Frost,American politician,Martin Frost,['Martin Frost (American politician)']
987,File:23887183.jpg,23887183,Q17439513,Minderbroederskerk,"church in Roermond, Netherlands",Minderbroederskerk,['Minderbroederskerk (Roermond)']
988,File:35591836.jpg,35591836,Q43050679,"Reformed church in Cipău, Mureș","heritage site in Mures County, Romania","Reformed church in Cipău, Mureș","['Reformed church in Cipău, Mureș']"
989,File:73437888.jpg,73437888,Q42647074,Bagheri Caravanserai,"caravanserai in Khvansar, Iranian national heritage site",Bagheri Caravanserai,['Bagheri Caravanserai']
990,File:144974794.jpg,144974794,Q105945691,derelict building,abandoned building that is decaying,derelict building,NA
991,File:87257062.jpg,87257062,Q11530590,Kenji Matsudaira,Japanese table tennis player,Kenji Matsudaira,['Kenji Matsudaira']
992,File:107899433.jpg,107899433,Q1288896,ptian passportاكرم محمد امين عبد الجليل,passp27310071800513,ptian passportاكرم محمد امين عبد الجليل,['Passports of Egypt']
993,File:49367354.jpg,49367354,Q58697,Sus scrofa,omnivore species of mammal,Sus scrofa,['Sus scrofa']
994,File:129311323.jpg,129311323,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
995,File:50864659.jpg,50864659,Q17396818,"Lanen 18, Harlingen","building in Harlingen, Netherlands","Lanen 18, Harlingen","['Lanen 18, Harlingen']"
996,File:123726507.jpg,123726507,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
997,File:79725818.jpg,79725818,Q840330,pommel horse,men's artistic gymnastics apparatus,pommel horse,['Pommel horse']
998,File:133551335.jpg,133551335,Q44497,mining,extraction of valuable minerals or other geological materials from the earth,mining,['Mining']
999,File:127065161.jpg,127065161,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
