,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
883,File:44518998.jpg,44518998,Q3820720,Aloizio Mercadante,Brazilian politician,Aloizio Mercadante,['Aloizio Mercadante']
884,File:131614742.jpg,131614742,Q7020322,Newton N. Minow,United States attorney and former chairman of the Federal Communications Commission,Newton N. Minow,['Newton Minow']
885,File:14304439.jpg,14304439,Q67872222,country lane,narrow road in the countryside,country lane,NA
886,File:125627143.jpg,125627143,Q175185,rural area,geographic area that is located outside towns and cities,rural area,['Countryside']
887,File:112912430.jpg,112912430,Q45044526,U Cihelny,"street in Kopidlno, Czech Republic",U Cihelny,['U Cihelny (Kopidlno)']
888,File:121499386.jpg,121499386,Q271730,Abbotsford,"city located in the Fraser Valley region of British Columbia, Canada",Abbotsford,"['Abbotsford, British Columbia']"
889,File:94509797.jpg,94509797,Q99542945,Visible tracts of Ribeira de Santa Luzia walls (6th and 7th sections),"proteccion river walls in Funchal, Madeira, Portugal",Visible tracts of Ribeira de Santa Luzia walls (6th and 7th sections),['Visible tracts of Ribeira de Santa Luzia walls (6th and 7th sections)']
890,File:15493362.jpg,15493362,Q66604889,Small Dutch Vessels,painting by Ludolf Backhuyzen,Small Dutch Vessels,NA
891,File:69847779.jpg,69847779,Q29212069,Choir screen of Notre-Dame de Paris,"chancel located in Paris, in France",Choir screen of Notre-Dame de Paris,['Choir screen of Notre-Dame de Paris']
892,File:21050366.jpg,21050366,Q34306380,"Chuch of  la Asunción, Fuente el Saúz","cultural property in Fuente el Saúz, Spain","Chuch of  la Asunción, Fuente el Saúz","['Church of La Asunción, Fuente el Sauz']"
893,File:75017655.jpg,75017655,Q1729478,Karin Kneissl,"Austrian diplomat, journalist and politician",Karin Kneissl,['Karin Kneissl']
894,File:72812401.jpg,72812401,Q1136193,Gortyn,"Ancient city in Crete, Greece",Gortyn,['Gortys']
895,File:128457684.jpg,128457684,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
896,File:132994238.jpg,132994238,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
897,File:71603275.jpg,71603275,Q41914,Manmohan Singh,Prime Minister of India from 2004 to 2014,Manmohan Singh,['Manmohan Singh']
898,File:113605846.jpg,113605846,Q1307347,boundary,obstacle marking a delimitation of land,boundary,NA
899,File:122897951.jpg,122897951,Q1548801,St Colman's Cathedral,cathedral,St Colman's Cathedral,['Cobh Cathedral']
900,File:83370361.jpg,83370361,Q55051748,Wexford Bridge,"bridge in County Wexford, Ireland",Wexford Bridge,['Wexford Bridge']
901,File:106988484.jpg,106988484,Q1021645,office building,building which contains spaces mainly designed to be used for offices,office building,['Office buildings']
902,File:107429495.jpg,107429495,Q107030261,Emanuele Maier,Swiss gymnast,Emanuele Maier,['Emanuele Maier']
903,File:97847736.jpg,97847736,Q99939267,The Marriage Act 1983 (Commencement) Order 1984,UK Statutory Instrument 1984 No. 413 (C. 10),The Marriage Act 1983 (Commencement) Order 1984,NA
904,File:132189769.jpg,132189769,Q3947,house,building usually intended for living in,house,['Houses']
905,File:110164945.jpg,110164945,Q8441,man,male adult human,man,['Men']
906,File:84125265.jpg,84125265,Q35535,police,constituted body of persons empowered by the state to enforce the law,police,['Police']
907,File:144212681.jpg,144212681,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
908,File:76456189.jpg,76456189,Q38092631,"Perlmooser-Hof, Mannersdorf am Leithagebirge","building in Mannersdorf am Leithagebirge, Austria","Perlmooser-Hof, Mannersdorf am Leithagebirge","['Perlmooser-Hof, Mannersdorf am Leithagebirge']"
909,File:62887261.jpg,62887261,Q29493575,"The Churchyard of The Church of The Holy Cross, Mwnt",Grade II listed building in Y Ferwig,"The Churchyard of The Church of The Holy Cross, Mwnt",NA
910,File:80676128.jpg,80676128,Q84,London,capital and largest city of England and the United Kingdom,London,['London']
911,File:69183340.jpg,69183340,Q213449,eating,ingestion of food to provide for all organisms their nutritional or medicinal needs,eating,['Eating']
912,File:48395851.jpg,48395851,Q331055,burial,ritual act of placing a dead person into the ground,burial,['Burials']
913,File:1167590.jpg,1167590,Q21370502,Rhododendron × loderi,species of plant,Rhododendron × loderi,NA
914,File:104285866.jpg,104285866,Q30062483,church interior,interior of a church building,church interior,['Interiors of churches']
915,File:16890634.jpg,16890634,Q1817664,Rolls-Royce 20/25,these were the second of Rolls-Royce Ltd's pre-war entry level models,Rolls-Royce 20/25,['Rolls-Royce 20/25']
916,File:133529891.jpg,133529891,Q884,South Korea,country in East Asia,South Korea,['South Korea']
917,File:51511806.jpg,51511806,Q388442,Dario Franceschini,"Minister of Culture, Italian lawyer, writer, and politician (born 1958)",Dario Franceschini,['Dario Franceschini']
918,File:47563635.jpg,47563635,Q56632387,Miss Theodora: A West End Story,Novel by Helen Leah Reed,Miss Theodora: A West End Story,['Miss Theodora (novel)']
919,File:84700094.jpg,84700094,Q623270,horizontal bar,apparatus used in men's artistic gymnastics,horizontal bar,['Horizontal bar']
920,File:35538489.jpg,35538489,Q17669748,"Moated site of Clayton Hall, adjacent fishponds and channels","moated site in Clayton-le-Woods, Lancashire, England, UK","Moated site of Clayton Hall, adjacent fishponds and channels","['Clayton Hall, Clayton-le-Woods']"
921,File:126468988.jpg,126468988,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
922,File:121769978.jpg,121769978,Q14659,coat of arms,"heraldic design on a shield, surcoat or tabard",coat of arms,['Coats of arms']
923,File:144577209.jpg,144577209,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
924,File:99462872.jpg,99462872,Q34404,New Orleans,"city in Louisiana, United States",New Orleans,['New Orleans']
925,File:142341270.jpg,142341270,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
926,File:8902992.jpg,8902992,Q14716133,Henry Ford Square House,"house in Garden City, Michigan",Henry Ford Square House,NA
927,File:82775791.jpg,82775791,Q122890656,Autumn morning,painting by Franz Bunke,Autumn morning,NA
928,File:142872487.jpg,142872487,Q801,Israel,country in Western-Asia,Israel,['Israel']
929,File:128536447.jpg,128536447,Q5004679,path,small road or street,path,['Paths']
930,File:25069221.jpg,25069221,Q467,woman,female adult human,woman,['Women']
931,File:29743538.jpg,29743538,Q139186,Zacarias Kamwenho,Catholic Archbishop,Zacarias Kamwenho,['Zacarias Kamwenho']
932,File:99212895.jpg,99212895,Q21225289,Planitorini,tribe of insects,Planitorini,NA
933,File:104952972.jpg,104952972,Q16970,church building,building used for Christian worship,church building,['Churches']
934,File:114337747.jpg,114337747,Q7539634,Sledmere,"village and civil parish in the East Riding of Yorkshire, England",Sledmere,['Sledmere']
935,File:106920238.jpg,106920238,Q721931,shed,modest outbuilding used for shelter or storage,shed,['Sheds']
936,File:51640989.jpg,51640989,Q15108724,"Chausath Yogini Temple, Khajuraho","temple in Khajuraho, India","Chausath Yogini Temple, Khajuraho",['Chausath Yogini Temple Khajuraho']
937,File:26764928.jpg,26764928,Q5594263,Stephenson Grand Army of the Republic Memorial,artwork by J. Massey Rhind,Stephenson Grand Army of the Republic Memorial,['Stephenson Grand Army of the Republic Memorial']
938,File:106962315.jpg,106962315,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
939,File:109415665.jpg,109415665,Q602368,Curral das Freiras,civil parish in Câmara de Lobos,Curral das Freiras,['Curral das Freiras']
940,File:66546874.jpg,66546874,Q74600450,Cavalier Girls,dance and cheerleading squad for the Cleveland Cavalier,Cavalier Girls,['Cavalier Girls']
941,File:85618543.jpg,85618543,Q28935121,Tayla Thorn,Australian rules footballer,Tayla Thorn,['Tayla Thorn']
942,File:76337694.jpg,76337694,Q1111013,Xove,"municipality in Lugo, Galicia, Spain",Xove,['Xove']
943,File:115891680.jpg,115891680,Q14660,flag,"distinctive image used as a symbol, traditionally embodied as a piece of fabric",flag,['Flags']
944,File:142102469.jpg,142102469,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
945,File:105126341.jpg,105126341,Q1656682,event,"temporary and scheduled happening, like a conference, festival, competition or similar",event,NA
946,File:81802916.jpg,81802916,Q2071154,Antoine Dorsaz,Swiss pair skater,Antoine Dorsaz,['Antoine Dorsaz']
947,File:110113323.jpg,110113323,Q106075082,Town hall of Alfonsine,"palazzo and city hall in Alfonsine, Italy",Town hall of Alfonsine,['Palazzo Comunale (Alfonsine)']
948,File:88154367.jpg,88154367,Q601142,Masvingo,City in Zimbabwe,Masvingo,['Masvingo']
949,File:123185945.jpg,123185945,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
950,File:142056867.jpg,142056867,Q1068623,transmitter mast,tall structure designed to support sending antennas,transmitter mast,['Antenna towers and masts']
951,File:131066016.jpg,131066016,Q31031336,Rectory in Jiřetín pod Jedlovou,"building in Jiřetín pod Jedlovou, Czech Republic",Rectory in Jiřetín pod Jedlovou,['Rectory in Jiřetín pod Jedlovou']
952,File:144420093.jpg,144420093,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
953,File:131517041.jpg,131517041,Q56645040,"3-5 Eastgate, Peebles","architectural structure in Scottish Borders, Scotland, UK","3-5 Eastgate, Peebles",NA
954,File:88609646.jpg,88609646,Q13639843,Garthambrus poupini,species of crustacean,Garthambrus poupini,['Garthambrus poupini']
955,File:145572654.jpg,145572654,Q379240,White-breasted Nuthatch,species of bird,White-breasted Nuthatch,['Sitta carolinensis']
956,File:105159371.jpg,105159371,Q212198,pub,drinking establishment,pub,['Pubs']
957,File:38299186.jpg,38299186,Q107740,Robert Nuck,German canoeist,Robert Nuck,['Robert Nuck']
958,File:110685435.jpg,110685435,Q1819337,St. Leonhard (Köditz),"cultural heritage monument D-4-75-141-2 (0) in Köditz, Bavaria",St. Leonhard (Köditz),['St. Leonhard (Köditz)']
959,File:23420741.jpg,23420741,Q1515818,Gertrudiskerk,"church in Bergen op Zoom, the Netherlands",Gertrudiskerk,['Sint-Gertrudiskerk (Bergen op Zoom)']
960,File:24010475.jpg,24010475,Q3916348,Château St. Gerlach,"castle in Houthem, Netherlands",Château St. Gerlach,['Château Sint Gerlach']
961,File:124371641.jpg,124371641,Q60333671,Fire station №3 in Kharkiv,building in Ukraine,Fire station №3 in Kharkiv,['Fire station №3 in Kharkiv']
962,File:109220075.jpg,109220075,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
963,File:91963411.jpg,91963411,Q1213782,NS 1100 class,class of 60 Dutch electric locomotives,NS 1100 class,['NS Class 1100']
964,File:127112250.jpg,127112250,Q173782,Art Deco,influential visual arts design style which first appeared in France during the 1920s,Art Deco,['Art Deco']
965,File:13726459.jpg,13726459,Q2630714,Ioann Zlatoust,Evstafi-class battleship (1911),Ioann Zlatoust,"['Ioann Zlatoust (ship, 1911)']"
966,File:107306104.jpg,107306104,Q4802507,Arvind Subramanian,economist,Arvind Subramanian,['Arvind Subramanian']
967,File:107363446.jpg,107363446,Q10855061,archaeological find,object discovered in archaeological excavation,archaeological find,['Archaeological objects']
968,File:122729693.jpg,122729693,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
969,File:146620154.jpg,146620154,Q47487553,handmade,property of objects made by hand,handmade,NA
970,File:135114264.jpg,135114264,Q756,plant,kingdom of photosynthetic eukaryotes,plant,['Plantae']
971,File:110257082.jpg,110257082,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
972,File:60729253.jpg,60729253,Q36854514,Church of Saint Mary Magdalene,church in Častolovice,Church of Saint Mary Magdalene,['Church of Saint Mary Magdalene (Častolovice)']
973,File:74948532.jpg,74948532,Q872374,Stadttheater Klagenfurt,"theatre in Klagenfurt, Carinthia, Austria",Stadttheater Klagenfurt,['Stadttheater Klagenfurt']
974,File:140731917.jpg,140731917,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
975,File:133197785.jpg,133197785,Q5004679,path,small road or street,path,['Paths']
976,File:133585746.jpg,133585746,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
977,File:54011955.jpg,54011955,Q18098164,Alisha Farrer,Australian actress and model,Alisha Farrer,['Alisha Farrer']
978,File:27935944.jpg,27935944,Q720961,Romain Sato,basketball player,Romain Sato,['Romain Sato']
979,File:142900610.jpg,142900610,Q801,Israel,country in Western-Asia,Israel,['Israel']
980,File:17114912.jpg,17114912,Q38056893,Chapel of St. Mary,"building in Zell am See, Austria",Chapel of St. Mary,"['Marienkapelle, Zell am See']"
981,File:130672107.jpg,130672107,Q840330,pommel horse,men's artistic gymnastics apparatus,pommel horse,['Pommel horse']
982,File:128266314.jpg,128266314,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
983,File:130816671.jpg,130816671,Q3947,house,building usually intended for living in,house,['Houses']
984,File:17591085.jpg,17591085,Q149500,Hyperopisus bebe,species of fish,Hyperopisus bebe,['Hyperopisus bebe']
985,File:140916136.jpg,140916136,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
986,File:115720561.jpg,115720561,Q188675,signature,handwritten mark made as a proof of identity and intent,signature,['Signatures']
987,File:21842586.jpg,21842586,Q6970429,National Archives of Chile,national monument of Chile,National Archives of Chile,['Archivo Nacional de Chile']
988,File:75812854.jpg,75812854,Q840330,pommel horse,men's artistic gymnastics apparatus,pommel horse,['Pommel horse']
989,File:131726663.jpg,131726663,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
990,File:142821178.jpg,142821178,Q801,Israel,country in Western-Asia,Israel,['Israel']
991,File:107561708.jpg,107561708,Q213441,shop,place where items or services are sold,shop,['Shops']
992,File:123153938.jpg,123153938,Q114048996,JDT Headquarters,assocation football club headquarters in Malaysia,JDT Headquarters,NA
993,File:137018601.jpg,137018601,Q83485,Kaysersberg,"former commune in Haut-Rhin, France",Kaysersberg,['Kaysersberg']
994,File:114853371.jpg,114853371,Q5121394,Circle Centre,shopping mall in Indianapolis,Circle Centre,['Circle Centre']
995,File:4825858.jpg,4825858,Q5547045,Georgetown Steam Plant,"historic power plant in Seattle, Washington state, USA",Georgetown Steam Plant,['Georgetown PowerPlant Museum']
996,File:44352338.jpg,44352338,Q22081529,World War I Cemetery nr 103 in Pagorzyna,"World War I Cemetery in Lesser Poland Voivodeship, Poland",World War I Cemetery nr 103 in Pagorzyna,['World War I Cemetery nr 103 in Pagorzyna']
997,File:132823732.jpg,132823732,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
998,File:127366807.jpg,127366807,Q1092661,moorland,type of habitat found in upland areas with (sometimes marshy) poor acid soil and overgrown with low vegetation,moorland,"['Moorlands, bogs and swamps']"
999,File:105316865.jpg,105316865,Q15377787,Ranunculus polyphyllus,species of plant,Ranunculus polyphyllus,['Ranunculus polyphyllus']
